DatasetID,TopicName
399,fish-and-game
563,fish-identification
563,fish-monitoring
176,fisher
1577,fishing
672,fitness
1975,five-digit-zip-code
479,fixed-assets
155,fixed-income-securities
603,fixed-maturity
1309,fl
1415,fl
402,flavan-3-ols
402,flavanones
402,flavones
402,flavonoids
768,flaw
573,flc
457,fld10-north-america
976,fleet
976,fleet-management
1023,flicker
1072,flight
1783,flight
1373,flights
1956,floating
911,flood
1286,flood
1413,flood
911,flood-zone
602,flooding
798,flooding
1413,flooding
1588,floorspace
621,florida
757,florida
1309,florida
1415,florida
1545,florida
1679,florida
1812,florida
1352,flow
102,flow-of-funds-fof
1305,flowers
387,flowsa
394,flowsa
1343,flowsa
56,flu
243,flu
1014,flu
56,flu-season
1443,flu-vaccination
805,fluids
1382,fluorescence-yields
1501,fluoridation
360,fluoride
729,fmcsa
1520,fmcsa
1685,fmcsa
1130,fmp
568,fmr
1527,fmr
1532,fmr
275,fns
455,fns
1448,fns
1097,fod
270,foia
731,foia
1647,foia
1970,foia
1372,foia-freq-doc
1374,foia-freq-doc
1711,foia-freq-doc
202,food
256,food
260,food
379,food
439,food
507,food
582,food
614,food
767,food
780,food
855,food
954,food
999,food
1001,food
1025,food
1047,food
1161,food
1230,food
1350,food
1448,food
1632,food
1874,food
844,food-access
1632,food-access
1540,food-affordability
158,food-aid
780,food-allergies
1153,food-assistance
1355,food-assistance-and-nutrition-programs
598,food-at-home
1364,food-availability
598,food-away-from-home
1791,food-components
256,food-composition
360,food-composition
439,food-composition
658,food-composition
658,food-consumption
1364,food-consumption
1229,food-costs
439,food-description
1350,food-desert
1632,food-desert
844,food-deserts
380,food-dollar
380,food-dollar-series
1791,food-energy
1364,food-guide-pyramid-servings-data
1355,food-insecurity
212,food-instrument
380,food-marketing-bill
1891,food-patterns
598,food-price-inflation
598,food-price-outlook
1313,food-processing
151,food-products
202,food-safety
372,food-safety
512,food-safety
1313,food-safety
1153,food-security
1355,food-security
1540,food-security
1355,food-security-data
1153,food-stores
158,food-supply-and-use
1364,food-supply-data
717,fooddata-central
202,foodkeeper
1154,football
1766,football
948,for-hire
630,for-hire-motor-carriers
863,for-hire-motor-carriers
1750,for-hire-motor-carriers
1820,force
713,force-fields
1650,forcible-rape
1352,forecast
631,forecast_period
631,forecast_reference_time
689,forecasting
1748,forecasting
1440,foreclosed
1440,foreclosure
1508,foreclosure
1749,foreclosure
1784,foreclosures
1860,foreclosures
1265,foreign
1405,foreign
827,foreign-sanctions
549,forensics
1227,forest
30,forest-health
653,forest-inventory-and-analysis
107,forest-name
10,forest-science
918,forest-science
30,forest-service
1097,forest-service
1389,forest-type-group
607,forestry
86,forge
1390,forge
1650,forgery-and-counterfeiting
1973,form-1040
1706,form-13f
839,form-345
574,form-54
997,form-54
969,form-5500
1495,form-5500
192,form-71
6,form-990
686,form-d
89,format
1596,formula-grants
1176,fossil-fuel
542,foster
701,foster
1377,foster
1060,found-pets
1884,foundation-school-fund
1901,foundation-school-fund
169,"four band orthophoto"
1450,"four-band orthophoto"
1023,foursquare
1097,fpa
9,fpds
1891,fped
793,fra
633,fractional_saturation_of_oxygen_in_sea_water
872,fractography
1663,fragmentation
420,framework
509,frap
590,frap
1914,frap
1132,fraud
1694,fraud
352,free
1047,free-summer-meals
270,freedom-of-information
1970,freedom-of-information
376,freeway
843,freeway
1398,freeway
177,freight
389,freight
420,freight
1159,freight
1715,freight
1305,fresh-fruit
452,fresh-fruits
697,fresh-produce
452,fresh-vegetables
284,freshwater-lakes
1333,fringe
1170,front-views
697,frozen
560,frpp
1148,frpp
1149,frs
772,frs-collected-data
1767,frs-collected-data
174,frs-created-data
468,frs-created-data
841,frs-created-data
1825,frs-created-data
174,frs-statistical-releases
468,frs-statistical-releases
162,fruit
697,fruit
1599,fruit
1653,fruit
439,fruits
452,fruits
159,fruits-and-vegetables
551,fsa
763,fsa
937,fsa
1559,fsa
1576,fsa
1862,fsa
1943,fsa
432,fsc
202,fsis
856,fsis
1313,fsis
1928,fslic
585,ftd
1003,ftd
1370,ftd
1886,ftd
690,ftir
82,fuel
424,fuel
765,fuel
976,fuel
1048,fuel
1399,fuel
1837,fuel
647,fuel-cell
1985,fuel-cycle-facilities
765,fuel-economy
754,fuel-ethanol
1076,fuel-oil
1237,fuel-oil
424,fuel-prices
316,fuel-surcharge
82,fuel-tax
1048,fuel-tax
524,fuel-type
647,fuel-type
1551,fuels
1945,full-text
96,functional-classification
1264,functional-classification
96,functional-system
427,functional-system
814,funding-disqualifications
1059,furniture
618,future
1567,future-weather
162,fv
1914,fveg
1773,fy-2024
936,g-function
1317,g2aero
364,ga
500,ga
700,ga
249,"gadus macrocephalus"
937,gainful-employment
137,galaxy
928,gallium
1404,gallium
928,gallium-arsenide-wafers
928,gallium-metal
1078,galveston
1154,gambling
1154,gambling-zone
749,gaming
1511,gaming
450,ganymede
1012,garage
742,garden
1130,gas
789,gas-basicity
338,gas-phases
805,gas-phases
979,gas-reserves
979,gas-resources
979,gas-supply
1338,gas-tax
1779,gas-tax
338,gases
1048,gashol
82,gasoline
424,gasoline
448,gasoline
647,gasoline
1048,gasoline
1335,gasoline
424,gasoline-prices
8,gda
1375,gda
1709,gda
479,gdp
595,gdp
1171,gdp
595,gdp-deflators
1947,gear-crack
1673,gearbox
1947,gearbox
188,gender
762,gender
930,gender
1397,gender
1426,gender
1458,gender
1950,gender
210,gene
65,genealogy
864,genealogy
1647,genealogy
1516,genelaogy
1205,general
1976,general
784,general-biology-species-birds
1353,general-care
636,general-partnerships
560,general-services-administration
1148,general-services-property
1789,general-water-water-quality-water-chemistry
116,generalized
234,generalized
359,generalized
476,generalized
580,generalized
881,generalized
917,generalized
1024,generalized
1384,generalized
1843,generalized
1912,generalized
1244,generation
1666,generative-adversarial-networks
1994,generic
1945,genetic-sequence
821,genetically-engineered-crops
1139,genetics
1960,genetics
1107,genome
1960,genome-assembly
1960,genome-sequences
90,genomics
1139,genomics
1513,genomics
1830,genomics
1960,genomics
1041,geo_layer
964,geochemical
51,geocode
498,geocode
1085,geodata
1149,geodatabase
101,"geodetic control theme"
101,"geodetic/global positioning"
1833,"geographic information"
1679,"geographic information system"
451,"geographic region"
453,"geographic region"
531,"geographic region"
631,"geographic region"
933,"geographic region"
1093,"geographic region"
1414,"geographic region"
1521,"geographic region"
1661,"geographic region"
1769,"geographic region"
1804,"geographic region"
1818,"geographic region"
206,geography
323,geography
1333,geography
1503,geography
45,geography-assistant
1703,geology
1093,geomagnetism
1661,geomagnetism
1804,geomagnetism
624,geomorphic-landforms-processes
720,geomorphic-landforms-processes
950,geomorphic-landforms-processes
1492,geomorphic-landforms-processes
1498,geomorphic-landforms-processes
1186,geomorphology
1390,geophysics
537,georegulation
364,georgia
376,georgia
500,georgia
700,georgia
757,georgia
1398,georgia
1450,georgia
1186,geoscientificinformation
147,geospatial
153,geospatial
466,geospatial
474,geospatial
747,geospatial
844,geospatial
1148,geospatial
1153,geospatial
1304,geospatial
1357,geospatial
1488,geospatial
1503,geospatial
1615,geospatial
1977,geospatial
1993,geospatial
926,geospatial-data
86,geothermal
121,geothermal
754,geothermal
936,geothermal
1015,geothermal
1390,geothermal
121,geothermal-heat-pump
69,geotiff
1488,geotiff
1960,germplasm
767,gfp
1076,ggbp
1237,ggbp
347,ghg
1076,ghg
1178,ghg
1237,ghg
1974,ghg
42,ghg-emission-factors
31,ghg-reporting
387,ghgs
394,ghgs
1343,ghgs
1629,ghgs
996,ghi
349,ghma
121,ghp
936,ghp
463,gibbs-energy
604,gifted-and-talented-programs
930,gifted-and-talented-programs
17,girl
21,gis
83,gis
153,gis
295,gis
482,gis
642,gis
844,gis
926,gis
1041,gis
1153,gis
1249,gis
1304,gis
1503,gis
1517,gis
1531,gis
1575,gis
1620,gis
1679,gis
1738,gis
1919,gis
1930,gis
1977,gis
911,gis-data
1023,github
1492,glaciers-ice-sheets
1683,glaucoma
106,gliderport
1347,gliderport
147,global
373,global
451,global
453,global
933,global
949,global
1093,global
1208,global
1410,global
1414,global
1521,global
1661,global
1804,global
1818,global
1968,global
531,"global land"
1769,"global land"
631,"global ocean"
101,"global positioning system satellites"
1603,"global positioning system/inertial measurement unit"
996,global-horizontal-irradiance
127,global-terrorism
1727,global-warming-potential
1275,glyphosate
1051,gnis
1539,go-competition
1133,goccp
846,goga
982,gold
1204,gold
784,golden-cheeked-warbler
784,golden-cheeked-warbler-range
784,golden-cheeked-wood-warbler
846,golden-gate-national-recreation-area
1475,golf-courses
1171,goods
368,goods-and-services
576,google
1023,google
1615,google-earth
1244,gound-mounted
1571,gov
491,government
550,government
1119,government
1172,government
1666,government
1394,government-information-agencies
1394,government-information-services
1910,government-printing-office
1394,government-publications
216,"governmental units and administrative and statistical boundaries theme"
261,"governmental units and administrative and statistical boundaries theme"
1394,gpo
1910,gpo
101,gps
1603,gps
101,"gps : global positioning system"
1603,"gps receivers"
1603,gps/imu
1974,gracenet
328,grade
512,grade
1049,grade
1936,graduation
1936,graduation-outcomes
604,graduation-testing
1597,graduation-testing
316,grain
316,grain-inspections
158,grains
1385,grant
1688,grant
1945,grant
1648,grant-funds
1314,grantee
503,grants
763,grants
1236,grants
1314,grants
1596,grants
1839,grants
1943,grants
662,graphics
761,graphics
171,grasslands
1739,gray-wolf
65,great-depression
1681,greater-farallones-national-marine-sanctuary
349,greater-sage-grouse
358,green-taxi
706,green-wave
1076,greener-greater-buildings-plan
1237,greener-greater-buildings-plan
1727,greenhouse-gas
387,greenhouse-gas-emissions
394,greenhouse-gas-emissions
1343,greenhouse-gas-emissions
1643,greenhouse-gas-emissions
1974,greenhouse-gas-fluxes
347,greenhouse-gases
1178,greenhouse-gases
1111,greenspace
706,greenway
1267,grid
1539,grid
1267,grid-modernization
1539,grid-optimization
525,grocery
1211,grocery
1632,grocery
598,grocery-store
260,grocery-stores
525,grocery-stores
1153,grocery-stores
595,gross-domestic-product
1171,gross-domestic-product
1865,gross-job-gains
1865,gross-job-losses
1271,ground
101,"ground stations"
735,"ground water"
1271,"ground water"
101,"ground-based observations"
936,ground-heat-exchanger
936,ground-heat-pump
121,ground-source-heat-pump
57,ground-water
621,groundwater
1071,groundwater
422,group
1495,group-health-plans
1849,growth
128,growth-charts
160,growth-rate-report
663,gsa
920,gsa
1148,gsa
1292,gtfs
1220,guam
1,guarantee
992,guideline
1910,guidelines
1684,"gulf of america"
1545,"gulf of mexico"
1679,"gulf of mexico"
1684,"gulf of mexico"
1130,gulf-of-america
136,gun-control
136,gun-control-legislation
136,gun-legislation
136,gun-regulation
867,gunschip
952,gunshot
867,guverf02
774,h-1b
432,h6
625,habitat
1802,habitat
1472,habitat-connectivity
1062,hacker-detection-and-prevention
1353,hai
176,hair-snare
795,halley
1059,hand-tools-and-shop-equipment
1575,handlers
240,harassment
846,harbor-seal
1062,harden-critical-infrastructure-assets
429,harmful-algal-bloom
1071,harmful-algal-bloom
1214,harmful-algal-blooms
388,harris
437,hartford-ct
911,hartford-ct
1389,harvest
1935,hate
1246,hate-crime
1935,hate-crime
438,hate-crimes
1719,hate-crimes
1950,hate-crimes
205,hawaii
633,hawaii
1668,hawaii
983,"hawaiian home land"
250,"hawaiian home lands"
205,"hawaiian islands"
59,hazardous
173,hazardous
596,"hazardous waste"
1271,"hazardous waste"
1575,"hazardous waste"
1575,"hazardous waste generator"
1575,"hazardous waste handler"
348,hazardous-materials
1625,hazardous-materials
1625,hazardous-materials-safety-permit
173,hazardous-substance
771,hazardous-waste
422,hazards
505,hazards
1649,hazards
618,hbcu
1768,hca
925,hcai
1131,hcai
1177,hcai
1255,hcai
1838,hcai
247,hci
914,hci
1350,hci
1439,hci
1540,hci
1834,hci
760,hcup
1526,hcup
568,hcvp
1531,hdri
502,hea
618,hea
128,head-circumference
183,headquarters
17,health
59,health
61,health
124,health
235,health
283,health
307,health
330,health
423,health
455,health
485,health
507,health
518,health
522,health
582,health
628,health
770,health
788,health
895,health
904,health
971,health
972,health
1001,health
1029,health
1056,health
1094,health
1116,health
1129,health
1153,health
1183,health
1211,health
1271,health
1341,health
1392,health
1517,health
1555,health
1607,health
1699,health
1720,health
1817,health
1894,health
760,health-care
1526,health-care
1839,health-care
1817,health-care-access
760,health-care-cost
1526,health-care-cost
760,health-care-providers
776,health-care-providers
1268,health-care-providers
1526,health-care-providers
1879,health-care-providers
1990,health-care-providers
39,health-care-use-payments
495,health-care-use-payments
594,health-care-use-payments
698,health-care-use-payments
718,health-care-use-payments
817,health-care-use-payments
884,health-care-use-payments
1187,health-care-use-payments
1339,health-care-use-payments
1707,health-care-use-payments
1752,health-care-use-payments
1781,health-care-use-payments
1788,health-care-use-payments
1800,health-care-use-payments
1540,health-community-indicator
292,health-conditions
146,health-data-standards
1064,health-data-standards
1592,health-data-standards
1994,health-data-standards
16,health-equity
39,health-equity
378,health-equity
594,health-equity
718,health-equity
777,health-equity
891,health-equity
1707,health-equity
1752,health-equity
1781,health-equity
1800,health-equity
125,health-facilities
1314,health-information
1700,health-information-technology
485,health-insurance
620,health-insurance
1971,health-insurance
1314,health-it
1700,health-it
196,health-management
1879,health-professional-shortage-area
1566,health-related-behaviors
1817,health-related-behaviors
1728,health-related-quality-of-life
1147,health-risk-factors
1810,health-risk-factors
61,health-risks
632,health-risks
760,health-statistics
1526,health-statistics
786,health-survey
46,health-us
